"","participant","Condition","number","correctkey","Congruent","key_response","correct","rt","exp_sess_trials.thisRepN","exp_sess_trials.thisTrialN","exp_sess_trials.thisN","exp_sess_trials.thisIndex","x","magnitude","hand","n_digits","ppid"
"10305",10756,"Numerosity",4,"a","Incong","a",1,0.639685,4,10,74,9,10769,"large","left",NA,33
"10306",10756,"Digit",4,"a","Incong","a",1,0.648045,2,5,37,8,10770,"large","left",NA,33
"10307",10756,"Digit",4,"a","Incong","a",1,0.653015,1,1,17,9,10771,"large","left",NA,33
"10308",10756,"Digit",4,"l","Incong","l",1,0.671625,2,4,36,9,10772,"large","right",NA,33
"10309",10756,"Digit",4,"l","Incong","l",1,0.68839,1,0,16,9,10773,"large","right",NA,33
"10310",10756,"Digit",4,"a","Incong","a",1,0.85711,4,5,69,8,10774,"large","left",NA,33
"10311",10756,"Numerosity",4,"l","Incong","l",1,0.867515,1,6,22,8,10775,"large","right",NA,33
"10312",10756,"Digit",4,"a","Incong","a",1,0.87689,2,10,42,8,10776,"large","left",NA,33
"10313",10756,"Numerosity",4,"l","Incong","l",1,0.950895,0,13,13,8,10778,"large","right",NA,33
"10314",10756,"Numerosity",2,"a","Cong","a",1,0.64639,4,8,72,5,6617,"small","left",NA,33
"10315",10756,"Numerosity",2,"l","Cong","l",1,0.651155,4,5,69,5,6618,"small","right",NA,33
"10316",10756,"Numerosity",2,"l","Cong","l",1,0.664105,2,5,37,5,6619,"small","right",NA,33
"10317",10756,"Digit",2,"a","Cong","a",1,0.67955,2,9,41,6,6620,"small","left",NA,33
"10318",10756,"Digit",2,"a","Cong","a",1,0.692735,1,1,17,6,6621,"small","left",NA,33
"10319",10756,"Digit",2,"l","Cong","l",1,0.75012,2,9,41,6,6622,"small","right",NA,33
"10320",10756,"Numerosity",2,"l","Cong","l",1,0.78559,1,13,29,5,6623,"small","right",NA,33
"10321",10756,"Numerosity",2,"l","Cong","l",1,0.917605,0,15,15,6,6624,"small","right",NA,33
"10322",10756,"Numerosity",5,"l","Incong","l",1,0.458715,3,5,53,15,14807,"large","right",NA,33
"10323",10756,"Digit",5,"l","Incong","l",1,0.458925,1,7,23,15,14808,"large","right",NA,33
"10324",10756,"Digit",5,"l","Incong","l",1,0.462,3,7,55,15,14809,"large","right",NA,33
"10325",10756,"Numerosity",5,"a","Incong","a",1,0.46836,4,12,76,12,14810,"large","left",NA,33
"10326",10756,"Numerosity",5,"l","Incong","l",1,0.46953,2,2,34,15,14811,"large","right",NA,33
"10327",10756,"Digit",5,"l","Incong","l",1,0.47055,1,12,28,12,14812,"large","right",NA,33
"10328",10756,"Digit",5,"l","Incong","l",1,0.47348,1,3,19,15,14813,"large","right",NA,33
"10329",10756,"Numerosity",5,"l","Incong","l",1,0.478555,1,9,25,15,14814,"large","right",NA,33
"10330",10756,"Digit",5,"a","Incong","a",1,0.47859,3,8,56,15,14815,"large","left",NA,33
"10331",10756,"Digit",5,"a","Incong","a",1,0.48521,3,11,59,12,14816,"large","left",NA,33
"10332",10756,"Digit",4,"l","Incong","l",1,0.378045,0,15,15,9,10714,"large","right",NA,33
"10333",10756,"Numerosity",4,"a","Incong","a",1,0.387645,2,1,33,9,10715,"large","left",NA,33
"10334",10756,"Numerosity",4,"l","Incong","l",1,0.38853,0,4,4,8,10716,"large","right",NA,33
"10335",10756,"Digit",4,"a","Incong","a",1,0.391925,1,0,16,9,10717,"large","left",NA,33
"10336",10756,"Digit",4,"a","Cong","a",1,0.48058,1,11,27,10,10675,"large","left",NA,33
"10337",10756,"Numerosity",4,"a","Cong","a",1,0.48946,3,11,59,10,10676,"large","left",NA,33
"10338",10756,"Numerosity",4,"l","Cong","l",1,0.491055,1,9,25,11,10677,"large","right",NA,33
"10339",10756,"Numerosity",4,"a","Cong","a",1,0.50204,4,15,79,11,10678,"large","left",NA,33
"10340",10756,"Digit",4,"a","Cong","a",1,0.505405,3,4,52,11,10679,"large","left",NA,33
"10341",10756,"Numerosity",4,"a","Cong","a",1,0.51097,4,7,71,11,10680,"large","left",NA,33
"10342",10756,"Digit",4,"l","Cong","l",1,0.513685,4,4,68,11,10681,"large","right",NA,33
"10343",10756,"Digit",4,"a","Cong","a",1,0.51401,3,0,48,11,10682,"large","left",NA,33
"10344",10756,"Digit",4,"a","Cong","a",1,0.51407,1,9,25,10,10683,"large","left",NA,33
"10345",10756,"Digit",4,"a","Cong","a",1,0.52295,0,15,15,11,10684,"large","left",NA,33
"10346",10756,"Numerosity",4,"a","Cong","a",1,0.533675,2,7,39,11,10685,"large","left",NA,33
"10347",10756,"Digit",4,"a","Cong","a",1,0.53609,0,14,14,10,10686,"large","left",NA,33
"10348",10756,"Numerosity",4,"l","Cong","l",1,0.53614,3,12,60,11,10687,"large","right",NA,33
"10349",10756,"Digit",4,"l","Cong","l",1,0.537485,3,13,61,11,10688,"large","right",NA,33
"10350",10756,"Digit",4,"l","Cong","l",1,0.557115,3,13,61,11,10689,"large","right",NA,33
"10351",10756,"Numerosity",4,"a","Cong","a",1,0.580555,2,4,36,11,10690,"large","left",NA,33
"10352",10756,"Digit",4,"a","Cong","a",1,0.60022,2,7,39,11,10691,"large","left",NA,33
"10353",10756,"Numerosity",4,"l","Incong","l",1,0.946965,2,0,32,8,10777,"large","right",NA,33
"10354",10756,"Numerosity",5,"l","Incong","l",1,0.430125,2,8,40,15,14799,"large","right",NA,33
"10355",10756,"Numerosity",5,"l","Incong","l",1,0.43268,4,12,76,15,14800,"large","right",NA,33
"10356",10756,"Digit",5,"a","Incong","a",1,0.4373,2,13,45,15,14801,"large","left",NA,33
"10357",10756,"Numerosity",5,"a","Incong","a",1,0.438925,1,10,26,15,14802,"large","left",NA,33
"10358",10756,"Digit",5,"a","Incong","a",1,0.452565,3,11,59,15,14803,"large","left",NA,33
"10359",10756,"Digit",5,"l","Incong","l",1,0.455495,3,5,53,12,14804,"large","right",NA,33
"10360",10756,"Digit",5,"a","Incong","a",1,0.45628,0,5,5,12,14805,"large","left",NA,33
"10361",10756,"Digit",5,"a","Incong","a",1,0.458285,0,2,2,15,14806,"large","left",NA,33
"10362",10756,"Numerosity",4,"l","Cong","a",0,0.39028,2,2,34,10,10619,"large","left",NA,33
"10363",10756,"Numerosity",4,"l","Incong","a",0,0.44675,4,14,78,9,10620,"large","left",NA,33
"10364",10756,"Numerosity",4,"a","Cong","a",1,0.29316,2,15,47,10,10623,"large","left",NA,33
"10365",10756,"Numerosity",4,"l","Cong","l",1,0.29846,0,2,2,10,10624,"large","right",NA,33
"10366",10756,"Digit",4,"l","Cong","l",1,0.3041,0,10,10,11,10625,"large","right",NA,33
"10367",10756,"Numerosity",4,"l","Cong","l",1,0.32482,2,0,32,11,10626,"large","right",NA,33
"10368",10756,"Numerosity",5,"a","Cong","a",1,0.674745,2,3,35,14,14769,"large","left",NA,33
"10369",10756,"Numerosity",5,"a","Cong","a",1,0.732225,0,2,2,14,14770,"large","left",NA,33
"10370",10756,"Digit",5,"a","Cong","a",1,0.78418,4,6,70,14,14771,"large","left",NA,33
"10371",10756,"Numerosity",5,"a","Cong","a",1,0.929775,2,1,33,13,14772,"large","left",NA,33
"10372",10756,"Digit",5,"a","Cong","a",1,0.97798,4,8,72,14,14773,"large","left",NA,33
"10373",10756,"Digit",5,"l","Incong","l",1,0.32853,1,7,23,12,14777,"large","right",NA,33
"10374",10756,"Numerosity",5,"a","Incong","a",1,0.330845,1,11,27,12,14778,"large","left",NA,33
"10375",10756,"Numerosity",5,"a","Incong","a",1,0.34076,1,7,23,15,14779,"large","left",NA,33
"10376",10756,"Numerosity",5,"a","Incong","a",1,0.36018,3,5,53,15,14780,"large","left",NA,33
"10377",10756,"Numerosity",5,"a","Incong","a",1,0.36085,3,7,55,12,14781,"large","left",NA,33
"10378",10756,"Numerosity",5,"a","Incong","a",1,0.362465,2,5,37,15,14782,"large","left",NA,33
"10379",10756,"Numerosity",5,"l","Incong","l",1,0.366565,2,13,45,12,14783,"large","right",NA,33
"10380",10756,"Digit",5,"l","Incong","l",1,0.368145,4,0,64,12,14784,"large","right",NA,33
"10381",10756,"Numerosity",5,"a","Incong","a",1,0.371575,0,14,14,15,14785,"large","left",NA,33
"10382",10756,"Numerosity",5,"a","Incong","a",1,0.376895,4,2,66,12,14786,"large","left",NA,33
"10383",10756,"Digit",5,"l","Incong","l",1,0.381505,3,2,50,12,14787,"large","right",NA,33
"10384",10756,"Numerosity",5,"l","Incong","l",1,0.384235,3,6,54,12,14788,"large","right",NA,33
"10385",10756,"Digit",5,"l","Incong","l",1,0.38468,0,3,3,12,14789,"large","right",NA,33
"10386",10756,"Numerosity",5,"a","Incong","a",1,0.38493,0,15,15,12,14790,"large","left",NA,33
"10387",10756,"Digit",5,"l","Incong","l",1,0.389935,0,3,3,15,14791,"large","right",NA,33
"10388",10756,"Numerosity",5,"a","Incong","a",1,0.393965,0,6,6,15,14792,"large","left",NA,33
"10389",10756,"Digit",5,"l","Incong","l",1,0.394645,0,10,10,12,14793,"large","right",NA,33
"10390",10756,"Digit",5,"l","Incong","l",1,0.400465,3,7,55,15,14794,"large","right",NA,33
"10391",10756,"Numerosity",5,"l","Incong","l",1,0.407925,2,10,42,12,14795,"large","right",NA,33
"10392",10756,"Digit",5,"l","Incong","l",1,0.409785,0,11,11,15,14796,"large","right",NA,33
"10393",10756,"Digit",5,"a","Incong","a",1,0.42453,4,1,65,12,14797,"large","left",NA,33
"10394",10756,"Digit",5,"a","Incong","a",1,0.42732,2,7,39,12,14798,"large","left",NA,33
"10395",10756,"Numerosity",2,"l","Cong","l",1,0.59943,1,6,22,6,6615,"small","right",NA,33
"10396",10756,"Numerosity",2,"l","Cong","l",1,0.613715,0,1,1,5,6616,"small","right",NA,33
"10397",10756,"Numerosity",1,"a","Incong","a",1,0.603035,0,0,0,3,2621,"small","left",NA,33
"10398",10756,"Digit",1,"l","Incong","l",1,0.603865,2,15,47,2,2622,"small","right",NA,33
"10399",10756,"Numerosity",1,"a","Incong","a",1,0.622685,3,15,63,2,2623,"small","left",NA,33
"10400",10756,"Numerosity",1,"a","Incong","a",1,0.627385,4,3,67,3,2624,"small","left",NA,33
"10401",10756,"Numerosity",1,"a","Incong","a",1,0.632725,2,7,39,3,2625,"small","left",NA,33
"10402",10756,"Digit",1,"a","Incong","a",1,0.63463,2,3,35,2,2626,"small","left",NA,33
"10403",10756,"Digit",1,"l","Incong","l",1,0.677415,1,3,19,2,2627,"small","right",NA,33
"10404",10756,"Digit",1,"l","Incong","l",1,0.70376,2,15,47,2,2628,"small","right",NA,33
"10405",10756,"Digit",1,"l","Incong","l",1,0.73602,1,4,20,2,2629,"small","right",NA,33
"10406",10756,"Numerosity",1,"a","Incong","a",1,0.773985,2,0,32,2,2630,"small","left",NA,33
"10407",10756,"Digit",1,"l","Incong","l",1,0.79103,2,4,36,3,2631,"small","right",NA,33
"10408",10756,"Numerosity",1,"a","Incong","a",1,0.8873,3,9,57,3,2632,"small","left",NA,33
"10409",10756,"Numerosity",2,"l","Incong","l",1,0.307365,4,5,69,7,6631,"small","right",NA,33
"10410",10756,"Numerosity",2,"a","Incong","a",1,0.32639,0,1,1,7,6632,"small","left",NA,33
"10411",10756,"Numerosity",2,"l","Incong","l",1,0.34059,3,10,58,7,6633,"small","right",NA,33
"10412",10756,"Numerosity",2,"a","Incong","a",1,0.342085,3,2,50,4,6634,"small","left",NA,33
"10413",10756,"Numerosity",2,"l","Incong","l",1,0.343175,1,5,21,7,6635,"small","right",NA,33
"10414",10756,"Numerosity",4,"a","Cong","a",1,0.456985,0,11,11,10,10672,"large","left",NA,33
"10415",10756,"Numerosity",1,"a","Cong","a",1,0.426285,2,3,35,1,2516,"small","left",NA,33
"10416",10756,"Numerosity",1,"l","Cong","l",1,0.42724,0,6,6,0,2517,"small","right",NA,33
"10417",10756,"Digit",1,"l","Cong","l",1,0.43822,1,8,24,1,2518,"small","right",NA,33
"10418",10756,"Digit",1,"l","Cong","l",1,0.439745,0,0,0,0,2519,"small","right",NA,33
"10419",10756,"Digit",1,"a","Cong","a",1,0.441255,2,0,32,0,2520,"small","left",NA,33
"10420",10756,"Numerosity",1,"a","Cong","a",1,0.44435,1,8,24,1,2521,"small","left",NA,33
"10421",10756,"Digit",1,"a","Cong","a",1,0.445495,1,9,25,1,2522,"small","left",NA,33
"10422",10756,"Digit",1,"a","Cong","a",1,0.453135,3,15,63,0,2523,"small","left",NA,33
"10423",10756,"Numerosity",1,"l","Cong","l",1,0.45385,0,13,13,1,2524,"small","right",NA,33
"10424",10756,"Digit",1,"l","Cong","l",1,0.45453,1,10,26,1,2525,"small","right",NA,33
"10425",10756,"Digit",1,"a","Cong","a",1,0.457355,2,13,45,0,2526,"small","left",NA,33
"10426",10756,"Numerosity",1,"a","Cong","a",1,0.45766,0,11,11,1,2527,"small","left",NA,33
"10427",10756,"Numerosity",1,"a","Cong","a",1,0.462635,4,15,79,0,2528,"small","left",NA,33
"10428",10756,"Digit",1,"a","Cong","a",1,0.46337,4,15,79,1,2529,"small","left",NA,33
"10429",10756,"Digit",1,"l","Cong","l",1,0.4635,4,11,75,0,2530,"small","right",NA,33
"10430",10756,"Digit",1,"a","Cong","a",1,0.472305,3,6,54,0,2531,"small","left",NA,33
"10431",10756,"Numerosity",1,"a","Cong","a",1,0.47341,3,14,62,0,2532,"small","left",NA,33
"10432",10756,"Numerosity",1,"l","Cong","l",1,0.475665,4,10,74,0,2533,"small","right",NA,33
"10433",10756,"Digit",1,"l","Cong","l",1,0.47572,1,12,28,0,2534,"small","right",NA,33
"10434",10756,"Digit",1,"a","Cong","a",1,0.478135,1,15,31,1,2535,"small","left",NA,33
"10435",10756,"Numerosity",1,"a","Cong","a",1,0.48926,0,8,8,1,2536,"small","left",NA,33
"10436",10756,"Numerosity",1,"a","Cong","a",1,0.50085,3,11,59,0,2537,"small","left",NA,33
"10437",10756,"Digit",1,"l","Cong","l",1,0.504295,4,5,69,1,2538,"small","right",NA,33
"10438",10756,"Numerosity",1,"a","Cong","a",1,0.507415,2,12,44,0,2539,"small","left",NA,33
"10439",10756,"Numerosity",1,"a","Cong","a",1,0.50762,4,11,75,0,2540,"small","left",NA,33
"10440",10756,"Digit",1,"a","Cong","a",1,0.511905,1,0,16,0,2541,"small","left",NA,33
"10441",10756,"Digit",1,"l","Cong","l",1,0.51491,3,15,63,1,2542,"small","right",NA,33
"10442",10756,"Digit",1,"a","Cong","a",1,0.51696,4,6,70,0,2543,"small","left",NA,33
"10443",10756,"Digit",1,"l","Cong","l",1,0.519445,3,12,60,0,2544,"small","right",NA,33
"10444",10756,"Digit",1,"a","Cong","a",1,0.52972,4,12,76,0,2545,"small","left",NA,33
"10445",10756,"Digit",1,"l","Cong","l",1,0.534725,4,6,70,0,2546,"small","right",NA,33
"10446",10756,"Numerosity",1,"a","Cong","a",1,0.53771,2,10,42,0,2547,"small","left",NA,33
"10447",10756,"Numerosity",1,"l","Cong","l",1,0.542505,3,13,61,0,2548,"small","right",NA,33
"10448",10756,"Digit",1,"l","Cong","l",1,0.55515,2,6,38,0,2549,"small","right",NA,33
"10449",10756,"Numerosity",1,"l","Cong","l",1,0.57631,3,3,51,1,2550,"small","right",NA,33
"10450",10756,"Numerosity",1,"a","Cong","a",1,0.58465,3,11,59,1,2551,"small","left",NA,33
"10451",10756,"Numerosity",1,"l","Cong","l",1,0.61473,2,5,37,1,2552,"small","right",NA,33
"10452",10756,"Digit",1,"a","Cong","a",1,0.684185,1,8,24,0,2553,"small","left",NA,33
"10453",10756,"Digit",1,"l","Cong","l",1,0.699285,3,12,60,1,2554,"small","right",NA,33
"10454",10756,"Digit",1,"l","Cong","l",1,0.70447,2,8,40,1,2555,"small","right",NA,33
"10455",10756,"Digit",1,"l","Cong","l",1,0.705955,4,7,71,1,2556,"small","right",NA,33
"10456",10756,"Numerosity",1,"l","Cong","l",1,0.72669,2,6,38,1,2557,"small","right",NA,33
"10457",10756,"Numerosity",4,"l","Incong","l",1,0.39318,3,10,58,9,10718,"large","right",NA,33
"10458",10756,"Digit",4,"l","Incong","l",1,0.406095,0,1,1,8,10719,"large","right",NA,33
"10459",10756,"Numerosity",4,"l","Incong","l",1,0.40643,2,6,38,8,10720,"large","right",NA,33
"10460",10756,"Numerosity",4,"a","Incong","a",1,0.40889,2,10,42,9,10721,"large","left",NA,33
"10461",10756,"Digit",4,"a","Incong","a",1,0.41545,2,12,44,9,10722,"large","left",NA,33
"10462",10756,"Numerosity",4,"a","Incong","a",1,0.422995,3,8,56,8,10723,"large","left",NA,33
"10463",10756,"Numerosity",4,"l","Incong","l",1,0.424275,2,11,43,9,10724,"large","right",NA,33
"10464",10756,"Digit",4,"l","Incong","l",1,0.433405,1,13,29,8,10725,"large","right",NA,33
"10465",10756,"Digit",4,"a","Incong","a",1,0.438525,4,3,67,9,10726,"large","left",NA,33
"10466",10756,"Digit",4,"l","Incong","l",1,0.441305,1,11,27,8,10727,"large","right",NA,33
"10467",10756,"Numerosity",4,"l","Incong","l",1,0.44677,0,14,14,9,10728,"large","right",NA,33
"10468",10756,"Numerosity",4,"l","Incong","l",1,0.44791,1,14,30,8,10729,"large","right",NA,33
"10469",10756,"Digit",4,"l","Incong","l",1,0.44889,2,7,39,8,10730,"large","right",NA,33
"10470",10756,"Digit",4,"a","Incong","a",1,0.450215,0,5,5,8,10731,"large","left",NA,33
"10471",10756,"Digit",4,"l","Incong","l",1,0.45359,3,11,59,8,10732,"large","right",NA,33
"10472",10756,"Digit",5,"l","Cong","l",1,0.527395,1,9,25,14,14752,"large","right",NA,33
"10473",10756,"Digit",5,"a","Cong","a",1,0.53824,1,14,30,13,14753,"large","left",NA,33
"10474",10756,"Numerosity",5,"a","Cong","a",1,0.54568,4,13,77,14,14754,"large","left",NA,33
"10475",10756,"Digit",5,"l","Cong","l",1,0.546065,2,12,44,14,14755,"large","right",NA,33
"10476",10756,"Digit",5,"l","Cong","l",1,0.548575,1,2,18,13,14756,"large","right",NA,33
"10477",10756,"Digit",5,"a","Cong","a",1,0.550355,0,15,15,14,14757,"large","left",NA,33
"10478",10756,"Digit",5,"l","Cong","l",1,0.564465,4,5,69,13,14758,"large","right",NA,33
"10479",10756,"Digit",5,"a","Cong","a",1,0.57179,3,14,62,14,14759,"large","left",NA,33
"10480",10756,"Digit",5,"l","Cong","l",1,0.57356,2,6,38,13,14760,"large","right",NA,33
"10481",10756,"Digit",5,"l","Cong","l",1,0.57596,3,15,63,14,14761,"large","right",NA,33
"10482",10756,"Numerosity",5,"a","Cong","a",1,0.576845,3,10,58,13,14762,"large","left",NA,33
"10483",10756,"Digit",5,"l","Cong","l",1,0.581075,4,6,70,13,14763,"large","right",NA,33
"10484",10756,"Numerosity",5,"l","Cong","l",1,0.609545,3,0,48,13,14764,"large","right",NA,33
"10485",10756,"Numerosity",5,"l","Cong","l",1,0.63689,0,3,3,13,14765,"large","right",NA,33
"10486",10756,"Numerosity",5,"a","Cong","a",1,0.63985,3,13,61,14,14766,"large","left",NA,33
"10487",10756,"Numerosity",5,"l","Cong","l",1,0.63989,3,13,61,14,14767,"large","right",NA,33
"10488",10756,"Numerosity",5,"a","Cong","a",1,0.64548,3,8,56,14,14768,"large","left",NA,33
"10489",10756,"Numerosity",4,"a","Incong","a",1,0.52323,1,12,28,9,10750,"large","left",NA,33
"10490",10756,"Digit",4,"l","Incong","l",1,0.525275,2,3,35,8,10751,"large","right",NA,33
"10491",10756,"Digit",4,"a","Incong","a",1,0.53132,3,5,53,8,10752,"large","left",NA,33
"10492",10756,"Digit",4,"a","Incong","a",1,0.533855,0,1,1,9,10753,"large","left",NA,33
"10493",10756,"Numerosity",4,"l","Incong","l",1,0.539605,4,15,79,8,10754,"large","right",NA,33
"10494",10756,"Numerosity",4,"a","Incong","a",1,0.559595,3,1,49,9,10755,"large","left",NA,33
"10495",10756,"Numerosity",4,"a","Incong","a",1,0.57877,0,13,13,8,10756,"large","left",NA,33
"10496",10756,"Numerosity",4,"a","Incong","a",1,0.592285,0,13,13,9,10757,"large","left",NA,33
"10497",10756,"Numerosity",4,"l","Incong","l",1,0.593525,1,5,21,9,10758,"large","right",NA,33
"10498",10756,"Numerosity",4,"a","Incong","a",1,0.59361,0,9,9,9,10759,"large","left",NA,33
"10499",10756,"Digit",4,"a","Incong","a",1,0.60005,3,6,54,9,10760,"large","left",NA,33
"10500",10756,"Numerosity",4,"a","Incong","a",1,0.600545,4,8,72,8,10761,"large","left",NA,33
"10501",10756,"Digit",4,"a","Incong","a",1,0.607825,3,13,61,8,10762,"large","left",NA,33
"10502",10756,"Digit",4,"l","Incong","l",1,0.61083,3,4,52,9,10763,"large","right",NA,33
"10503",10756,"Digit",4,"l","Incong","l",1,0.61276,4,11,75,9,10764,"large","right",NA,33
"10504",10756,"Digit",2,"a","Cong","a",1,0.46903,0,13,13,5,6603,"small","left",NA,33
"10505",10756,"Numerosity",2,"a","Cong","a",1,0.472855,1,14,30,5,6604,"small","left",NA,33
"10506",10756,"Digit",2,"a","Cong","a",1,0.474035,2,10,42,5,6605,"small","left",NA,33
"10507",10756,"Digit",2,"l","Cong","l",1,0.49258,3,15,63,6,6606,"small","right",NA,33
"10508",10756,"Digit",2,"a","Cong","a",1,0.504055,1,10,26,5,6607,"small","left",NA,33
"10509",10756,"Digit",2,"a","Cong","a",1,0.51113,3,10,58,6,6608,"small","left",NA,33
"10510",10756,"Numerosity",2,"a","Cong","a",1,0.52705,2,14,46,5,6609,"small","left",NA,33
"10511",10756,"Digit",2,"l","Cong","l",1,0.539865,4,8,72,5,6610,"small","right",NA,33
"10512",10756,"Digit",2,"l","Cong","l",1,0.549735,1,2,18,6,6611,"small","right",NA,33
"10513",10756,"Numerosity",2,"a","Cong","a",1,0.56587,2,15,47,6,6612,"small","left",NA,33
"10514",10756,"Digit",2,"a","Cong","a",1,0.57292,0,0,0,5,6613,"small","left",NA,33
"10515",10756,"Numerosity",2,"l","Cong","l",1,0.58177,4,2,66,6,6614,"small","right",NA,33
"10516",10756,"Numerosity",1,"a","Incong","a",1,0.593785,1,7,23,3,2619,"small","left",NA,33
"10517",10756,"Digit",1,"l","Incong","l",1,0.597475,1,14,30,3,2620,"small","right",NA,33
"10518",10756,"Digit",5,"a","Cong","a",1,1.115995,0,2,2,13,14696,"large","left",7,33
"10519",10756,"Numerosity",5,"a","Cong","a",1,1.216175,2,3,35,14,14697,"large","left",7,33
"10520",10756,"Numerosity",5,"l","Cong","l",1,1.351275,4,13,77,14,14698,"large","right",7,33
"10521",10756,"Numerosity",5,"l","Incong","l",1,1.80434,0,7,7,12,14774,"large","right",6,33
"10522",10756,"Numerosity",5,"a","Incong","a",1,1.262015,4,14,78,15,14775,"large","left",7,33
"10523",10756,"Numerosity",5,"l","Incong","l",1,2.610705,4,7,71,15,14776,"large","right",7,33
"10524",10756,"Digit",5,"l","Cong","l",1,0.39531,3,9,57,13,14722,"large","right",NA,33
"10525",10756,"Numerosity",5,"a","Cong","a",1,0.39755,0,12,12,13,14723,"large","left",NA,33
"10526",10756,"Numerosity",5,"l","Cong","l",1,0.40982,1,3,19,14,14724,"large","right",NA,33
"10527",10756,"Numerosity",5,"a","Cong","a",1,0.41846,0,5,5,14,14725,"large","left",NA,33
"10528",10756,"Numerosity",5,"l","Cong","l",1,0.425525,2,8,40,13,14726,"large","right",NA,33
"10529",10756,"Digit",5,"l","Cong","l",1,0.430755,4,7,71,14,14727,"large","right",NA,33
"10530",10756,"Digit",1,"l","Incong","l",1,0.914955,3,5,53,3,2633,"small","right",NA,33
"10531",10756,"Numerosity",5,"a","Cong","a",1,0.43471,4,6,70,13,14729,"large","left",NA,33
"10532",10756,"Numerosity",5,"a","Cong","a",1,0.43845,1,1,17,13,14730,"large","left",NA,33
"10533",10756,"Numerosity",5,"a","Cong","a",1,0.439045,1,10,26,14,14731,"large","left",NA,33
"10534",10756,"Numerosity",5,"l","Cong","l",1,0.441905,4,2,66,13,14732,"large","right",NA,33
"10535",10756,"Digit",1,"l","Cong","l",1,0.42236,2,0,32,0,2515,"small","right",NA,33
"10536",10756,"Digit",5,"l","Cong","a",0,0.34477,2,8,40,14,14690,"large","left",NA,33
"10537",10756,"Numerosity",5,"l","Incong","a",0,0.38441,4,9,73,12,14691,"large","left",NA,33
"10538",10756,"Numerosity",5,"l","Incong","a",0,0.43066,1,12,28,12,14692,"large","left",NA,33
"10539",10756,"Numerosity",5,"l","Incong","a",0,0.43108,1,13,29,15,14693,"large","left",NA,33
